Fecha,Metal,Precio
18/04/2001,ZINC (¢/lb),43.82
19/04/2001,ALUMINIO (¢/lb),68.02
19/04/2001,COBRE (¢/lb),76.5
19/04/2001,ESTAÑO (¢/lb),223.17
19/04/2001,NIQUEL (¢/lb),291.66
19/04/2001,ORO (US$/ozt),262.23
19/04/2001,PLATA (US$/ozt),4.38
19/04/2001,PLOMO (¢/lb),21.68
19/04/2001,ZINC (¢/lb),43.84
20/04/2001,ALUMINIO (¢/lb),69.58
20/04/2001,COBRE (¢/lb),76.79
20/04/2001,ESTAÑO (¢/lb),223.39
20/04/2001,NIQUEL (¢/lb),293.93
20/04/2001,ORO (US$/ozt),264.03
20/04/2001,PLATA (US$/ozt),4.43
20/04/2001,PLOMO (¢/lb),21.64
20/04/2001,ZINC (¢/lb),43.82
23/04/2001,ALUMINIO (¢/lb),68.95
23/04/2001,COBRE (¢/lb),75.89
23/04/2001,ESTAÑO (¢/lb),224.08
23/04/2001,NIQUEL (¢/lb),293.02
23/04/2001,ORO (US$/ozt),262.75
23/04/2001,PLATA (US$/ozt),4.42
23/04/2001,PLOMO (¢/lb),21.43
23/04/2001,ZINC (¢/lb),43.55
24/04/2001,ALUMINIO (¢/lb),68.49
24/04/2001,COBRE (¢/lb),74.84
24/04/2001,ESTAÑO (¢/lb),222.71
24/04/2001,NIQUEL (¢/lb),287.8
24/04/2001,ORO (US$/ozt),263.53
24/04/2001,PLATA (US$/ozt),4.43
24/04/2001,PLOMO (¢/lb),21.46
24/04/2001,ZINC (¢/lb),43.52
25/04/2001,ALUMINIO (¢/lb),69.04
25/04/2001,COBRE (¢/lb),75
25/04/2001,ESTAÑO (¢/lb),222.94
25/04/2001,NIQUEL (¢/lb),287.8
25/04/2001,ORO (US$/ozt),263.73
25/04/2001,PLATA (US$/ozt),4.44
25/04/2001,PLOMO (¢/lb),21.46
25/04/2001,ZINC (¢/lb),43.57
26/04/2001,ALUMINIO (¢/lb),70.49
26/04/2001,COBRE (¢/lb),76
26/04/2001,ESTAÑO (¢/lb),223.62
26/04/2001,NIQUEL (¢/lb),299.14
26/04/2001,ORO (US$/ozt),262.85
26/04/2001,PLATA (US$/ozt),4.38
26/04/2001,PLOMO (¢/lb),21.55
26/04/2001,ZINC (¢/lb),43.98
27/04/2001,ALUMINIO (¢/lb),69.85
27/04/2001,COBRE (¢/lb),75.34
27/04/2001,ESTAÑO (¢/lb),226.34
27/04/2001,NIQUEL (¢/lb),293.47
27/04/2001,ORO (US$/ozt),264.53
27/04/2001,PLATA (US$/ozt),4.4
27/04/2001,PLOMO (¢/lb),21.41
27/04/2001,ZINC (¢/lb),43.66
30/04/2001,ALUMINIO (¢/lb),69.79
30/04/2001,COBRE (¢/lb),75.3
30/04/2001,ESTAÑO (¢/lb),227.02
30/04/2001,NIQUEL (¢/lb),293.25
30/04/2001,ORO (US$/ozt),263.3
30/04/2001,PLATA (US$/ozt),4.37
30/04/2001,PLOMO (¢/lb),21.27
30/04/2001,ZINC (¢/lb),43.34
01/05/2001,ALUMINIO (¢/lb),70.76
01/05/2001,COBRE (¢/lb),76
01/05/2001,ESTAÑO (¢/lb),228.16
01/05/2001,NIQUEL (¢/lb),298.46
01/05/2001,ORO (US$/ozt),263.9
01/05/2001,PLATA (US$/ozt),4.34
01/05/2001,PLOMO (¢/lb),20.98
01/05/2001,ZINC (¢/lb),43.32
02/05/2001,ALUMINIO (¢/lb),70.58
02/05/2001,COBRE (¢/lb),76.86
02/05/2001,ESTAÑO (¢/lb),228.84
02/05/2001,NIQUEL (¢/lb),302.77
02/05/2001,ORO (US$/ozt),264.48
02/05/2001,PLATA (US$/ozt),4.39
02/05/2001,PLOMO (¢/lb),20.91
02/05/2001,ZINC (¢/lb),43.45
03/05/2001,ALUMINIO (¢/lb),72.26
03/05/2001,COBRE (¢/lb),77.84
03/05/2001,ESTAÑO (¢/lb),228.38
03/05/2001,NIQUEL (¢/lb),307.54
03/05/2001,ORO (US$/ozt),265.85
03/05/2001,PLATA (US$/ozt),4.39
03/05/2001,PLOMO (¢/lb),20.93
03/05/2001,ZINC (¢/lb),43.57
04/05/2001,ALUMINIO (¢/lb),71.94
04/05/2001,COBRE (¢/lb),77.02
04/05/2001,ESTAÑO (¢/lb),227.48
04/05/2001,NIQUEL (¢/lb),304.36
04/05/2001,ORO (US$/ozt),266.2
04/05/2001,PLATA (US$/ozt),4.36
04/05/2001,PLOMO (¢/lb),20.87
04/05/2001,ZINC (¢/lb),43.02
08/05/2001,ALUMINIO (¢/lb),71.87
08/05/2001,COBRE (¢/lb),76.32
08/05/2001,ESTAÑO (¢/lb),229.06
08/05/2001,NIQUEL (¢/lb),300.73
08/05/2001,ORO (US$/ozt),265.4
08/05/2001,PLATA (US$/ozt),4.33
08/05/2001,PLOMO (¢/lb),20.91
08/05/2001,ZINC (¢/lb),42.91
09/05/2001,ALUMINIO (¢/lb),70.31
09/05/2001,COBRE (¢/lb),74.71
09/05/2001,ESTAÑO (¢/lb),227.02
09/05/2001,NIQUEL (¢/lb),303.45
09/05/2001,ORO (US$/ozt),266.53
09/05/2001,PLATA (US$/ozt),4.32
09/05/2001,PLOMO (¢/lb),20.78
09/05/2001,ZINC (¢/lb),42.75
10/05/2001,ALUMINIO (¢/lb),70.81
10/05/2001,COBRE (¢/lb),75.43
10/05/2001,ESTAÑO (¢/lb),228.16
10/05/2001,NIQUEL (¢/lb),308.44
10/05/2001,ORO (US$/ozt),268.93
10/05/2001,PLATA (US$/ozt),4.4
10/05/2001,PLOMO (¢/lb),21.21
10/05/2001,ZINC (¢/lb),43.05
11/05/2001,ALUMINIO (¢/lb),69.99
11/05/2001,COBRE (¢/lb),74.73
11/05/2001,ESTAÑO (¢/lb),225.66
11/05/2001,NIQUEL (¢/lb),316.83
11/05/2001,ORO (US$/ozt),269
11/05/2001,PLATA (US$/ozt),4.35
11/05/2001,PLOMO (¢/lb),20.98
11/05/2001,ZINC (¢/lb),42.68
14/05/2001,ALUMINIO (¢/lb),69.63
14/05/2001,COBRE (¢/lb),74.48
14/05/2001,ESTAÑO (¢/lb),225.44
14/05/2001,NIQUEL (¢/lb),328.86
14/05/2001,ORO (US$/ozt),268.03
14/05/2001,PLATA (US$/ozt),4.34
14/05/2001,PLOMO (¢/lb),21
14/05/2001,ZINC (¢/lb),42.34
15/05/2001,ALUMINIO (¢/lb),69.35
15/05/2001,COBRE (¢/lb),74.78
15/05/2001,ESTAÑO (¢/lb),224.98
15/05/2001,NIQUEL (¢/lb),333.84
15/05/2001,ORO (US$/ozt),267.33
15/05/2001,PLATA (US$/ozt),4.34
15/05/2001,PLOMO (¢/lb),20.91
15/05/2001,ZINC (¢/lb),42.21
16/05/2001,ALUMINIO (¢/lb),68.86
16/05/2001,COBRE (¢/lb),74.05
16/05/2001,ESTAÑO (¢/lb),223.85
16/05/2001,NIQUEL (¢/lb),336.34
16/05/2001,ORO (US$/ozt),270
16/05/2001,PLATA (US$/ozt),4.34
16/05/2001,PLOMO (¢/lb),21
16/05/2001,ZINC (¢/lb),42.23
17/05/2001,ALUMINIO (¢/lb),69.4
17/05/2001,COBRE (¢/lb),75.05
17/05/2001,ESTAÑO (¢/lb),223.85
17/05/2001,NIQUEL (¢/lb),341.78
17/05/2001,ORO (US$/ozt),272.88
17/05/2001,PLATA (US$/ozt),4.42
17/05/2001,PLOMO (¢/lb),21.05
17/05/2001,ZINC (¢/lb),42.37
18/05/2001,ALUMINIO (¢/lb),69.97
18/05/2001,COBRE (¢/lb),76.5
18/05/2001,ESTAÑO (¢/lb),223.39
18/05/2001,NIQUEL (¢/lb),336.79
18/05/2001,ORO (US$/ozt),272.55
18/05/2001,PLATA (US$/ozt),4.45
18/05/2001,PLOMO (¢/lb),21.82
18/05/2001,ZINC (¢/lb),43
21/05/2001,ALUMINIO (¢/lb),69.9
21/05/2001,COBRE (¢/lb),78.04
21/05/2001,ESTAÑO (¢/lb),222.94
21/05/2001,NIQUEL (¢/lb),332.03
21/05/2001,ORO (US$/ozt),289.8
21/05/2001,PLATA (US$/ozt),4.59
21/05/2001,PLOMO (¢/lb),22
21/05/2001,ZINC (¢/lb),42.93
22/05/2001,ALUMINIO (¢/lb),69.76
22/05/2001,COBRE (¢/lb),78.13
22/05/2001,ESTAÑO (¢/lb),221.58
22/05/2001,NIQUEL (¢/lb),329.31
22/05/2001,ORO (US$/ozt),283.45
22/05/2001,PLATA (US$/ozt),4.52
22/05/2001,PLOMO (¢/lb),21.77
22/05/2001,ZINC (¢/lb),42.41
23/05/2001,ALUMINIO (¢/lb),68.67
23/05/2001,COBRE (¢/lb),77.32
23/05/2001,ESTAÑO (¢/lb),219.99
23/05/2001,NIQUEL (¢/lb),326.13
23/05/2001,ORO (US$/ozt),283.5
23/05/2001,PLATA (US$/ozt),4.52
23/05/2001,PLOMO (¢/lb),21.46
23/05/2001,ZINC (¢/lb),42.28
24/05/2001,ALUMINIO (¢/lb),69.45
24/05/2001,COBRE (¢/lb),78.47
24/05/2001,ESTAÑO (¢/lb),221.58
24/05/2001,NIQUEL (¢/lb),330.67
24/05/2001,ORO (US$/ozt),284.75
24/05/2001,PLATA (US$/ozt),4.63
24/05/2001,PLOMO (¢/lb),21.55
24/05/2001,ZINC (¢/lb),42.3
25/05/2001,ALUMINIO (¢/lb),68.9
25/05/2001,COBRE (¢/lb),78.02
25/05/2001,ESTAÑO (¢/lb),220.9
25/05/2001,NIQUEL (¢/lb),323.19
25/05/2001,ORO (US$/ozt),278.45
25/05/2001,PLATA (US$/ozt),4.57
25/05/2001,PLOMO (¢/lb),21.3
25/05/2001,ZINC (¢/lb),41.98
29/05/2001,ALUMINIO (¢/lb),67.95
29/05/2001,COBRE (¢/lb),77.02
29/05/2001,ESTAÑO (¢/lb),219.99
29/05/2001,NIQUEL (¢/lb),324.77
29/05/2001,ORO (US$/ozt),276.2
29/05/2001,PLATA (US$/ozt),4.52
29/05/2001,PLOMO (¢/lb),21.12
29/05/2001,ZINC (¢/lb),41.44
30/05/2001,ALUMINIO (¢/lb),67.81
30/05/2001,COBRE (¢/lb),76.07
30/05/2001,ESTAÑO (¢/lb),219.31
30/05/2001,NIQUEL (¢/lb),322.96
30/05/2001,ORO (US$/ozt),272.33
30/05/2001,PLATA (US$/ozt),4.51
30/05/2001,PLOMO (¢/lb),21.12
30/05/2001,ZINC (¢/lb),41.73
31/05/2001,ALUMINIO (¢/lb),68.02
31/05/2001,COBRE (¢/lb),75.57
31/05/2001,ESTAÑO (¢/lb),219.77
31/05/2001,NIQUEL (¢/lb),320.24
31/05/2001,ORO (US$/ozt),266.8
31/05/2001,PLATA (US$/ozt),4.43
31/05/2001,PLOMO (¢/lb),20.91
31/05/2001,ZINC (¢/lb),41.48
01/06/2001,ALUMINIO (¢/lb),67.84
01/06/2001,COBRE (¢/lb),75.12
01/06/2001,ESTAÑO (¢/lb),218.63
01/06/2001,NIQUEL (¢/lb),317.06
01/06/2001,ORO (US$/ozt),265.53
01/06/2001,PLATA (US$/ozt),4.4
01/06/2001,PLOMO (¢/lb),20.5
01/06/2001,ZINC (¢/lb),41.66
04/06/2001,ALUMINIO (¢/lb),67.45
04/06/2001,COBRE (¢/lb),74.87
04/06/2001,ESTAÑO (¢/lb),225.89
04/06/2001,NIQUEL (¢/lb),318.42
04/06/2001,ORO (US$/ozt),266.38
04/06/2001,PLATA (US$/ozt),4.41
04/06/2001,PLOMO (¢/lb),20.46
04/06/2001,ZINC (¢/lb),41.12
05/06/2001,ALUMINIO (¢/lb),67.77
05/06/2001,COBRE (¢/lb),75.43
05/06/2001,ESTAÑO (¢/lb),228.84
05/06/2001,NIQUEL (¢/lb),322.05
05/06/2001,ORO (US$/ozt),265.93
05/06/2001,PLATA (US$/ozt),4.35
05/06/2001,PLOMO (¢/lb),20.41
05/06/2001,ZINC (¢/lb),41.23
06/06/2001,ALUMINIO (¢/lb),67.81
06/06/2001,COBRE (¢/lb),75.8
06/06/2001,ESTAÑO (¢/lb),225.89
06/06/2001,NIQUEL (¢/lb),327.27
06/06/2001,ORO (US$/ozt),266.23
06/06/2001,PLATA (US$/ozt),4.36
06/06/2001,PLOMO (¢/lb),20.5
06/06/2001,ZINC (¢/lb),41.39
07/06/2001,ALUMINIO (¢/lb),67.72
07/06/2001,COBRE (¢/lb),75
07/06/2001,ESTAÑO (¢/lb),227.02
07/06/2001,NIQUEL (¢/lb),320.24
07/06/2001,ORO (US$/ozt),266.18
07/06/2001,PLATA (US$/ozt),4.34
07/06/2001,PLOMO (¢/lb),20.59
07/06/2001,ZINC (¢/lb),40.91
08/06/2001,ALUMINIO (¢/lb),67.2
08/06/2001,COBRE (¢/lb),73.8
08/06/2001,ESTAÑO (¢/lb),224.98
08/06/2001,NIQUEL (¢/lb),314.57
08/06/2001,ORO (US$/ozt),267.13
08/06/2001,PLATA (US$/ozt),4.35
08/06/2001,PLOMO (¢/lb),19.94
08/06/2001,ZINC (¢/lb),40.69
11/06/2001,ALUMINIO (¢/lb),67.27
11/06/2001,COBRE (¢/lb),73.6
11/06/2001,ESTAÑO (¢/lb),222.26
11/06/2001,NIQUEL (¢/lb),313.21
11/06/2001,ORO (US$/ozt),270.63
11/06/2001,PLATA (US$/ozt),4.36
11/06/2001,PLOMO (¢/lb),20.28
11/06/2001,ZINC (¢/lb),40.89
12/06/2001,ALUMINIO (¢/lb),66.54
12/06/2001,COBRE (¢/lb),73.03
12/06/2001,ESTAÑO (¢/lb),220.67
12/06/2001,NIQUEL (¢/lb),311.16
12/06/2001,ORO (US$/ozt),268.9
12/06/2001,PLATA (US$/ozt),4.33
12/06/2001,PLOMO (¢/lb),19.96
12/06/2001,ZINC (¢/lb),40.6
13/06/2001,ALUMINIO (¢/lb),66.86
13/06/2001,COBRE (¢/lb),72.3
13/06/2001,ESTAÑO (¢/lb),221.35
13/06/2001,NIQUEL (¢/lb),303.68
13/06/2001,ORO (US$/ozt),271.88
13/06/2001,PLATA (US$/ozt),4.39
13/06/2001,PLOMO (¢/lb),20.19
13/06/2001,ZINC (¢/lb),40.51
14/06/2001,ALUMINIO (¢/lb),66.45
14/06/2001,COBRE (¢/lb),72.85
14/06/2001,ESTAÑO (¢/lb),221.35
14/06/2001,NIQUEL (¢/lb),306.63
14/06/2001,ORO (US$/ozt),272.3
14/06/2001,PLATA (US$/ozt),4.4
14/06/2001,PLOMO (¢/lb),20.14
14/06/2001,ZINC (¢/lb),40.76
15/06/2001,ALUMINIO (¢/lb),66.81
15/06/2001,COBRE (¢/lb),72.6
15/06/2001,ESTAÑO (¢/lb),220.45
15/06/2001,NIQUEL (¢/lb),305.04
15/06/2001,ORO (US$/ozt),273.28
15/06/2001,PLATA (US$/ozt),4.45
15/06/2001,PLOMO (¢/lb),20.19
15/06/2001,ZINC (¢/lb),40.98
18/06/2001,ALUMINIO (¢/lb),66.27
18/06/2001,COBRE (¢/lb),72.08
18/06/2001,ESTAÑO (¢/lb),216.36
18/06/2001,NIQUEL (¢/lb),296.88
18/06/2001,ORO (US$/ozt),271.75
18/06/2001,PLATA (US$/ozt),4.38
18/06/2001,PLOMO (¢/lb),19.96
18/06/2001,ZINC (¢/lb),40.71
19/06/2001,ALUMINIO (¢/lb),66.54
19/06/2001,COBRE (¢/lb),73.07
19/06/2001,ESTAÑO (¢/lb),217.27
19/06/2001,NIQUEL (¢/lb),297.78
19/06/2001,ORO (US$/ozt),273.68
19/06/2001,PLATA (US$/ozt),4.43
19/06/2001,PLOMO (¢/lb),19.89
19/06/2001,ZINC (¢/lb),40.76
20/06/2001,ALUMINIO (¢/lb),66
20/06/2001,COBRE (¢/lb),72.08
20/06/2001,ESTAÑO (¢/lb),215.23
20/06/2001,NIQUEL (¢/lb),290.75
20/06/2001,ORO (US$/ozt),271.95
20/06/2001,PLATA (US$/ozt),4.4
20/06/2001,PLOMO (¢/lb),19.73
20/06/2001,ZINC (¢/lb),40.19
21/06/2001,ALUMINIO (¢/lb),65.5
21/06/2001,COBRE (¢/lb),71.94
21/06/2001,ESTAÑO (¢/lb),212.74
21/06/2001,NIQUEL (¢/lb),290.98
21/06/2001,ORO (US$/ozt),272.18
21/06/2001,PLATA (US$/ozt),4.35
21/06/2001,PLOMO (¢/lb),19.73
21/06/2001,ZINC (¢/lb),40.1
22/06/2001,ALUMINIO (¢/lb),65.82
22/06/2001,COBRE (¢/lb),72.42
22/06/2001,ESTAÑO (¢/lb),212.96
22/06/2001,NIQUEL (¢/lb),285.54
22/06/2001,ORO (US$/ozt),273.25
22/06/2001,PLATA (US$/ozt),4.34
22/06/2001,PLOMO (¢/lb),19.96
22/06/2001,ZINC (¢/lb),40.23
25/06/2001,ALUMINIO (¢/lb),65.59
25/06/2001,COBRE (¢/lb),71.67
25/06/2001,ESTAÑO (¢/lb),213.19
25/06/2001,NIQUEL (¢/lb),284.4
25/06/2001,ORO (US$/ozt),273
25/06/2001,PLATA (US$/ozt),4.32
25/06/2001,PLOMO (¢/lb),19.91
25/06/2001,ZINC (¢/lb),39.92
26/06/2001,ALUMINIO (¢/lb),65.41
26/06/2001,COBRE (¢/lb),71.31
26/06/2001,ESTAÑO (¢/lb),214.1
26/06/2001,NIQUEL (¢/lb),283.5
26/06/2001,ORO (US$/ozt),273.93
26/06/2001,PLATA (US$/ozt),4.3
26/06/2001,PLOMO (¢/lb),20.03
26/06/2001,ZINC (¢/lb),39.96
27/06/2001,ALUMINIO (¢/lb),65.39
27/06/2001,COBRE (¢/lb),71.62
27/06/2001,ESTAÑO (¢/lb),213.64
27/06/2001,NIQUEL (¢/lb),283.72
27/06/2001,ORO (US$/ozt),275.4
27/06/2001,PLATA (US$/ozt),4.35
27/06/2001,PLOMO (¢/lb),20.32
27/06/2001,ZINC (¢/lb),40.17
28/06/2001,ALUMINIO (¢/lb),65.54
28/06/2001,COBRE (¢/lb),71.24
28/06/2001,ESTAÑO (¢/lb),213.64
28/06/2001,NIQUEL (¢/lb),281.68
28/06/2001,ORO (US$/ozt),270.48
28/06/2001,PLATA (US$/ozt),4.31
28/06/2001,PLOMO (¢/lb),20.28
28/06/2001,ZINC (¢/lb),40.23
29/06/2001,ALUMINIO (¢/lb),65.18
29/06/2001,COBRE (¢/lb),70.33
29/06/2001,ESTAÑO (¢/lb),212.74
29/06/2001,NIQUEL (¢/lb),274.88
29/06/2001,ORO (US$/ozt),270.25
29/06/2001,PLATA (US$/ozt),4.34
29/06/2001,PLOMO (¢/lb),20.12
29/06/2001,ZINC (¢/lb),39.46
01/07/2001,COBRE (¢/lb),70.56
02/07/2001,ALUMINIO (¢/lb),65.77
02/07/2001,COBRE (¢/lb),71.35
02/07/2001,ESTAÑO (¢/lb),210.01
02/07/2001,NIQUEL (¢/lb),276.01
02/07/2001,ORO (US$/ozt),268.73
02/07/2001,PLATA (US$/ozt),4.31
02/07/2001,PLOMO (¢/lb),19.85
02/07/2001,ZINC (¢/lb),39.42
03/07/2001,ALUMINIO (¢/lb),65.88
03/07/2001,COBRE (¢/lb),70.58
03/07/2001,ESTAÑO (¢/lb),209.79
03/07/2001,NIQUEL (¢/lb),275.56
03/07/2001,ORO (US$/ozt),268.55
03/07/2001,PLATA (US$/ozt),4.29
03/07/2001,PLOMO (¢/lb),19.53
03/07/2001,ZINC (¢/lb),39.24
04/07/2001,ALUMINIO (¢/lb),65.23
04/07/2001,COBRE (¢/lb),70.13
04/07/2001,ESTAÑO (¢/lb),208.65
04/07/2001,NIQUEL (¢/lb),274.2
04/07/2001,ORO (US$/ozt),267.6
04/07/2001,PLATA (US$/ozt),4.27
04/07/2001,PLOMO (¢/lb),19.64
04/07/2001,ZINC (¢/lb),39.1
05/07/2001,ALUMINIO (¢/lb),65.09
05/07/2001,COBRE (¢/lb),70.28
05/07/2001,ESTAÑO (¢/lb),205.48
05/07/2001,NIQUEL (¢/lb),273.52
05/07/2001,ORO (US$/ozt),266.93
05/07/2001,PLATA (US$/ozt),4.26
05/07/2001,PLOMO (¢/lb),19.87
05/07/2001,ZINC (¢/lb),39.12
06/07/2001,ALUMINIO (¢/lb),64.64
06/07/2001,ESTAÑO (¢/lb),204.57
06/07/2001,NIQUEL (¢/lb),275.33
06/07/2001,ORO (US$/ozt),265.15
06/07/2001,PLATA (US$/ozt),4.23
06/07/2001,PLOMO (¢/lb),20.3
06/07/2001,ZINC (¢/lb),39.26
08/07/2001,COBRE (¢/lb),70.22
09/07/2001,ALUMINIO (¢/lb),64.43
09/07/2001,COBRE (¢/lb),69.99
09/07/2001,ESTAÑO (¢/lb),205.48
09/07/2001,NIQUEL (¢/lb),273.52
09/07/2001,ORO (US$/ozt),266.48
09/07/2001,PLATA (US$/ozt),4.27
09/07/2001,PLOMO (¢/lb),20.59
09/07/2001,ZINC (¢/lb),39.33
10/07/2001,ALUMINIO (¢/lb),64.91
10/07/2001,COBRE (¢/lb),70.6
10/07/2001,ESTAÑO (¢/lb),205.48
10/07/2001,NIQUEL (¢/lb),271.93
10/07/2001,ORO (US$/ozt),267.33
10/07/2001,PLATA (US$/ozt),4.27
10/07/2001,PLOMO (¢/lb),20.43
10/07/2001,ZINC (¢/lb),38.87
11/07/2001,ALUMINIO (¢/lb),64.41
11/07/2001,COBRE (¢/lb),70.17
11/07/2001,ESTAÑO (¢/lb),204.12
11/07/2001,NIQUEL (¢/lb),275.78
11/07/2001,ORO (US$/ozt),267.05
11/07/2001,PLATA (US$/ozt),4.26
11/07/2001,PLOMO (¢/lb),20.48
11/07/2001,ZINC (¢/lb),38.92
12/07/2001,ALUMINIO (¢/lb),64.68
12/07/2001,COBRE (¢/lb),69.65
12/07/2001,ESTAÑO (¢/lb),201.62
12/07/2001,NIQUEL (¢/lb),274.65
12/07/2001,ORO (US$/ozt),266.98
12/07/2001,PLATA (US$/ozt),4.26
12/07/2001,PLOMO (¢/lb),20.5
12/07/2001,ZINC (¢/lb),38.96
13/07/2001,ALUMINIO (¢/lb),64.59
13/07/2001,ESTAÑO (¢/lb),201.17
13/07/2001,NIQUEL (¢/lb),271.93
13/07/2001,ORO (US$/ozt),266.38
13/07/2001,PLATA (US$/ozt),4.25
13/07/2001,PLOMO (¢/lb),20.5
13/07/2001,ZINC (¢/lb),38.44
15/07/2001,COBRE (¢/lb),70.08
16/07/2001,ALUMINIO (¢/lb),64.37
16/07/2001,COBRE (¢/lb),69.94
16/07/2001,ESTAÑO (¢/lb),198.67
16/07/2001,NIQUEL (¢/lb),270.11
16/07/2001,ORO (US$/ozt),268.13
16/07/2001,PLATA (US$/ozt),4.31
16/07/2001,PLOMO (¢/lb),20.28
16/07/2001,ZINC (¢/lb),38.24
17/07/2001,ALUMINIO (¢/lb),64.37
17/07/2001,COBRE (¢/lb),70.35
17/07/2001,ESTAÑO (¢/lb),195.05
17/07/2001,NIQUEL (¢/lb),268.07
17/07/2001,ORO (US$/ozt),267.23
17/07/2001,PLATA (US$/ozt),4.22
17/07/2001,PLOMO (¢/lb),20.55
17/07/2001,ZINC (¢/lb),38.22
18/07/2001,ALUMINIO (¢/lb),65.02
18/07/2001,COBRE (¢/lb),69.22
18/07/2001,ESTAÑO (¢/lb),198.9
18/07/2001,NIQUEL (¢/lb),276.24
18/07/2001,ORO (US$/ozt),268.33
18/07/2001,PLATA (US$/ozt),4.24
18/07/2001,PLOMO (¢/lb),20.96
18/07/2001,ZINC (¢/lb),38.69
19/07/2001,ALUMINIO (¢/lb),64.66
19/07/2001,COBRE (¢/lb),68.56
19/07/2001,ESTAÑO (¢/lb),194.82
19/07/2001,NIQUEL (¢/lb),272.84
19/07/2001,ORO (US$/ozt),270.93
19/07/2001,PLATA (US$/ozt),4.27
19/07/2001,PLOMO (¢/lb),20.55
19/07/2001,ZINC (¢/lb),38.47
20/07/2001,ALUMINIO (¢/lb),64.25
20/07/2001,ESTAÑO (¢/lb),190.96
20/07/2001,NIQUEL (¢/lb),269.43
20/07/2001,ORO (US$/ozt),269.9
20/07/2001,PLATA (US$/ozt),4.22
20/07/2001,PLOMO (¢/lb),21.46
20/07/2001,ZINC (¢/lb),38.31
22/07/2001,COBRE (¢/lb),68.15
23/07/2001,ALUMINIO (¢/lb),63.89
23/07/2001,COBRE (¢/lb),67.7
23/07/2001,ESTAÑO (¢/lb),185.97
23/07/2001,NIQUEL (¢/lb),267.85
23/07/2001,ORO (US$/ozt),268.98
23/07/2001,PLATA (US$/ozt),4.26
23/07/2001,PLOMO (¢/lb),21.77
23/07/2001,ZINC (¢/lb),38.47
24/07/2001,ALUMINIO (¢/lb),63.98
24/07/2001,COBRE (¢/lb),66.45
24/07/2001,ESTAÑO (¢/lb),185.97
24/07/2001,NIQUEL (¢/lb),266.71
24/07/2001,ORO (US$/ozt),268.83
24/07/2001,PLATA (US$/ozt),4.26
24/07/2001,PLOMO (¢/lb),21.82
24/07/2001,ZINC (¢/lb),38.51
25/07/2001,ALUMINIO (¢/lb),62.76
25/07/2001,COBRE (¢/lb),67.31
25/07/2001,ESTAÑO (¢/lb),187.79
25/07/2001,NIQUEL (¢/lb),259.46
25/07/2001,ORO (US$/ozt),268.83
25/07/2001,PLATA (US$/ozt),4.24
25/07/2001,PLOMO (¢/lb),21.68
25/07/2001,ZINC (¢/lb),38.33
26/07/2001,ALUMINIO (¢/lb),62.78
26/07/2001,COBRE (¢/lb),67.47
26/07/2001,ESTAÑO (¢/lb),187.56
26/07/2001,NIQUEL (¢/lb),255.83
26/07/2001,ORO (US$/ozt),267.33
26/07/2001,PLATA (US$/ozt),4.24
26/07/2001,PLOMO (¢/lb),22.32
26/07/2001,ZINC (¢/lb),38.26
27/07/2001,ALUMINIO (¢/lb),63.14
27/07/2001,ESTAÑO (¢/lb),189.15
27/07/2001,NIQUEL (¢/lb),261.72
27/07/2001,ORO (US$/ozt),266
27/07/2001,PLATA (US$/ozt),4.25
27/07/2001,PLOMO (¢/lb),22.86
27/07/2001,ZINC (¢/lb),38.31
29/07/2001,COBRE (¢/lb),66.61
30/07/2001,ALUMINIO (¢/lb),62.41
30/07/2001,COBRE (¢/lb),66.63
30/07/2001,ESTAÑO (¢/lb),185.52
30/07/2001,NIQUEL (¢/lb),259.68
30/07/2001,ORO (US$/ozt),266.35
30/07/2001,PLATA (US$/ozt),4.23
30/07/2001,PLOMO (¢/lb),22.59
30/07/2001,ZINC (¢/lb),38.22
31/07/2001,ALUMINIO (¢/lb),62.51
31/07/2001,ESTAÑO (¢/lb),185.07
31/07/2001,NIQUEL (¢/lb),257.41
31/07/2001,ORO (US$/ozt),265.73
31/07/2001,PLATA (US$/ozt),4.22
31/07/2001,PLOMO (¢/lb),22.07
31/07/2001,ZINC (¢/lb),37.97
01/08/2001,ALUMINIO (¢/lb),62.37
01/08/2001,COBRE (¢/lb),66.47
01/08/2001,ESTAÑO (¢/lb),184.61
01/08/2001,NIQUEL (¢/lb),252.42
01/08/2001,ORO (US$/ozt),267.53
01/08/2001,PLATA (US$/ozt),4.24
01/08/2001,PLOMO (¢/lb),22.07
01/08/2001,ZINC (¢/lb),38.03
02/08/2001,ALUMINIO (¢/lb),62.91
02/08/2001,COBRE (¢/lb),67.59
02/08/2001,ESTAÑO (¢/lb),185.29
02/08/2001,NIQUEL (¢/lb),256.73
02/08/2001,ORO (US$/ozt),267.65
02/08/2001,PLATA (US$/ozt),4.23
02/08/2001,PLOMO (¢/lb),22.7
02/08/2001,ZINC (¢/lb),38.33
03/08/2001,ALUMINIO (¢/lb),62.28
03/08/2001,COBRE (¢/lb),66.66
03/08/2001,ESTAÑO (¢/lb),183.25
03/08/2001,NIQUEL (¢/lb),254.69
03/08/2001,ORO (US$/ozt),267.68
03/08/2001,PLATA (US$/ozt),4.24
03/08/2001,PLOMO (¢/lb),22.27
03/08/2001,ZINC (¢/lb),38.08
06/08/2001,ALUMINIO (¢/lb),62.28
